"","sub","lib_size","median_rho","quantile_rho_5","quantile_rho_95","median_rho_ran","quantile_rho_5_ran","quantile_rho_95_ran"
"1","northwestern",10,0.727699663275204,0.544409745714181,0.802110194464935,0.0845181626006393,-0.259149674648163,0.36177137487975
"2","northwestern",11,0.728216716909663,0.547693148063105,0.799486045510029,0.0973800983875837,-0.23639370697711,0.375906598369858
"3","northwestern",12,0.727148412097672,0.566080817804267,0.799936565714244,0.097142793430803,-0.229570039409484,0.375918514836513
"4","northwestern",13,0.731002257453154,0.586268146010072,0.799076812466026,0.108590234274477,-0.231011836165605,0.381278931699173
"5","northwestern",14,0.73299722848887,0.609310622771173,0.800725922347281,0.113583814413401,-0.221089208017287,0.389257805156173
"6","northwestern",15,0.736932451686997,0.605937890816845,0.802131427451716,0.11847101984886,-0.212920069701897,0.386113904188399
"7","northwestern",16,0.73952966059157,0.625785464929446,0.802548569478355,0.122649149121938,-0.205078859119512,0.394234885333484
"8","northwestern",17,0.742180845728495,0.624647635648105,0.804349987997356,0.127940699450453,-0.206633585958716,0.394710046101772
"9","northwestern",18,0.745504165623231,0.634851273443957,0.805930641786591,0.130932019424845,-0.194308047859399,0.391488404550531
"10","northwestern",19,0.748968507639862,0.64292800246041,0.807900202663249,0.134431766563629,-0.184707272330591,0.399221202776478
"11","northwestern",20,0.749334766757527,0.648075708203231,0.809096700602669,0.132796045928607,-0.190644522209475,0.400672723056222
"12","northwestern",21,0.752151610653644,0.656843229628988,0.811405912542552,0.138883695483644,-0.177756829241692,0.400365573381262
"13","northwestern",22,0.755298843186472,0.663341343005441,0.812382732339547,0.13846405969872,-0.187959381083046,0.412740942295464
"14","northwestern",23,0.757223052160375,0.669277750826371,0.814444904502475,0.146180096755378,-0.168394724586574,0.406455142637598
"15","northwestern",24,0.758765145585708,0.667811116275882,0.814146422425975,0.14320333180611,-0.158622990098727,0.406456345292439
"16","northwestern",25,0.761793360499911,0.678706663179832,0.816456397671306,0.147224982613487,-0.170560853177515,0.417516253947014
"17","northwestern",26,0.762125920236096,0.680875971167524,0.816848470115796,0.150815683296958,-0.16465534497409,0.415170762444087
"18","northwestern",27,0.76581259785556,0.688678622321525,0.819274562772165,0.150479168562798,-0.171959725731603,0.414634118574112
"19","northwestern",28,0.765543396478905,0.685231280047213,0.817458230678493,0.152404502043086,-0.159690314897299,0.414636922537629
"20","northwestern",29,0.766863209721886,0.690069001560915,0.818797513666255,0.153220638688401,-0.160728141223124,0.419030952268965
"21","northwestern",30,0.768549278873722,0.69165947636671,0.820405015047291,0.152579894596847,-0.150948627938142,0.422316457815965
"22","northwestern",31,0.769937939218838,0.69434819793197,0.817976923389437,0.155224294067837,-0.142270711730351,0.418200878538514
"23","northwestern",32,0.769838359937246,0.69841379592123,0.820552974992962,0.156711470224772,-0.14832443735892,0.417219615093019
"24","northwestern",33,0.770986724446349,0.701382109631057,0.820189554629836,0.15925668634952,-0.142875557768732,0.420114145853977
"25","northwestern",34,0.772549639633789,0.702054527780257,0.820651433196266,0.161009529582201,-0.143778197226165,0.420879748598868
"26","northwestern",35,0.772611972080943,0.706410322601121,0.820972379218496,0.158822209285511,-0.142716071567462,0.421360253332398
"27","northwestern",36,0.772937477402279,0.704857161499394,0.819623753399996,0.157494393192637,-0.141632273348089,0.429429695839008
"28","northwestern",37,0.774002872607507,0.709222621446952,0.820463523101414,0.16328395979291,-0.129191666176115,0.429094437985363
"29","southern",10,0.818768392081893,0.684728497211291,0.867252761602355,0.27844801771278,-0.0323976214593967,0.518067192900286
"30","southern",11,0.822503518788493,0.7095704842721,0.869225020593112,0.293168231553194,-0.0170193037784116,0.52577311737263
"31","southern",12,0.82733795220508,0.716163634661668,0.870279613453443,0.298363064179826,0.00181053933045869,0.529826515276055
"32","southern",13,0.830618004961311,0.728115424317229,0.871909723495099,0.315025842301642,0.0236228959851803,0.541866047355801
"33","southern",14,0.833780245313014,0.734791399150255,0.873122681652024,0.326130776444568,0.0382930617537213,0.538987013753952
"34","southern",15,0.836557212276602,0.746705621595019,0.873260067305345,0.329774831394638,0.0454566650598196,0.547001160975996
"35","southern",16,0.83849776839316,0.750441096853567,0.875049029659313,0.335968293106019,0.0632940023141581,0.552594591199073
"36","southern",17,0.841130071523041,0.756227588141308,0.875716175841889,0.340102234078043,0.0649475653928406,0.55129419146068
"37","southern",18,0.842922876941361,0.763843829784687,0.875663986181361,0.345932879671542,0.0704224281104283,0.558613561624282
"38","southern",19,0.843762717836214,0.768652211365053,0.876614554853832,0.347934889189221,0.085278570969671,0.565392732899743
"39","southern",20,0.845264864585763,0.769500762715401,0.876600978533702,0.349024790811062,0.0747057891536739,0.566215834632321
"40","southern",21,0.846092184297723,0.773951256493247,0.876765132969654,0.358390737999465,0.104189846809427,0.572679089218118
"41","southern",22,0.848535043880982,0.778551666126633,0.878408034845446,0.359019434556017,0.103437628179436,0.572349876698737
"42","southern",23,0.847837360788651,0.781563320465815,0.877650183924344,0.360514861731074,0.0932677955185232,0.571600322820943
"43","southern",24,0.849492204721366,0.781813380512293,0.878048081252396,0.361141363072573,0.103629899849558,0.576607915578489
"44","southern",25,0.848854077397595,0.78683090338927,0.878269514985891,0.364572591680422,0.111958494776929,0.569220240895034
"45","southern",26,0.85037361753669,0.788055468524687,0.879121708941967,0.363802899329891,0.110482091232017,0.577279600828576
"46","southern",27,0.85095961200023,0.78920146688895,0.879240368866703,0.362609648557513,0.10495209056606,0.57307896534822
"47","southern",28,0.852116793049605,0.791860150042246,0.879275215504934,0.369393950243406,0.114048165507716,0.581639946771193
"48","southern",29,0.852561753204232,0.791501806822149,0.879039977360867,0.368867428198877,0.116837870466493,0.579668153167676
