"X1","X2","X3","X4","X5","X6","X7","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2"
0.97380461759164,0.954134632044796,0.842598977633078,0.623418960619603,0.351171460906459,0.118391966105232,0.054443946104866,0.964615917216033,0.928356851320347,0.880490418485821,0.832448680719787,0.748367064821133,0.794276002599956,0.842944485333138,0.968899540836953,0.938356604442752,0.7989333757701,0.636791311046204,0.248321350162404,0,0
0.0855913351484402,0.979164727242656,0.870313167311712,0.657952321082518,0.424834594551214,0.290282157227872,0.124556214835859,0.358549024827336,0.957570589844309,0.879998407055533,0.810523604821323,0.710242001010239,0.699364123541328,0.881833339127133,0.0910825508722323,0.983922113674116,0.841021723873413,0.57346252311418,0.372892086304722,0.101667250696294,0
0.266744058873487,0.215525138980981,0.981715355238924,0.83787932075248,0.644673115390518,0.539340508860702,0.527418831745349,0.400528547650369,0.497926392647068,0.946015013528366,0.834370731198018,0.680789410662515,0.641913511328335,0.808294934871039,0,0.102059857820048,0.97517298087491,0.826275201230179,0.392072804901113,0.292134708489143,0.136911064991166
0.26617617567074,0.105307808149674,0,0.974695522386216,0.874532293971838,0.798514495414242,0.894943937403041,0.546226580213628,0.545612755903997,0.395952185889855,0.927655158736024,0.760015504684655,0.677230775638903,0.854739872566084,0.172283147873691,0.0870014248672292,0,0.985284498248923,0.856460523419919,0.737582677179486,0.606884750941283
0.0156809815532956,0.299426769662495,0.0804548392243687,0.333354344910642,0.970348463737211,0.917538025552342,0.882923900139181,0.531358572495484,0.652008622330528,0.560399652624636,0.505064929951263,0.912793826974089,0.882404974657675,0.919017457560293,0.144216059905035,0,0,0.102764190235106,0.963584150734126,0.924739980538255,0.876568011538624
0.0407643810773119,0.261670793389895,0.369967145778092,0.382841086818489,0.449678799595006,0.961572054253896,0.931507148622202,0.508571916148396,0.544941511422605,0.464716197881304,0.596493856825865,0.604663184569239,0.951641803222765,0.9340270678498,0,0,0,0,0.34142948095365,0.97369937760693,0.911203910613103
0.0976776666794578,0.149409752481347,0.24086645741854,0.560128461217244,0.538787008216417,0.654105205176918,0.985603187829354,0.613241002802376,0.550743858776311,0.482295979536016,0.452641515676527,0.441273022752689,0.614305076328141,0.984528285232546,0,0,0.056565493514869,0.00691849170077963,0.252942869361105,0.482350953833841,0.987724299917104
