"subarea","time","variable","j0","a1","a2","a3","a4","a5","a6","a7"
1,40,7,0.00862363238481792,-0.0316665311664741,0,0,0.0668852582563433,0.0291999146468904,0.699829073165806,0.348155003089817
1,41,1,-0.004170445529077,0.40080500944965,0.00466337221001168,0.040589006982439,0.0759895381299341,0,0,0.0588798467678711
1,41,2,-0.0323372894562485,0.99042298784398,0.00639738564308683,0,0,0,0,0
1,41,3,0.00340602431625421,0,0.882163994813348,-0.00137365428014029,0,0,0.139266973829617,0
1,41,4,0.0130432354374747,-0.151339893372459,-0.0702467243466982,0.976660140814528,0.138005098715371,0,0.0426609717508145,0
1,41,5,-0.00988798312001057,0,-0.0340531133994488,0,0.897161140437972,0.0911611934458813,0,0
1,41,6,-0.0167806499994504,0,0,0,0,0.864757054207985,0.0911630654705654,0
1,41,7,0.00558378881603448,-0.0142404040245605,0,0.00413621038548887,0.0706987673350255,0,0.656981486665503,0.36622417130946
2,1,1,0.00709129007967219,0.0614651675414002,0.145578845285526,0.0333812481608829,0,0.00694012380984094,0.0607885681153136,0.0919004152679473
2,1,2,0.00327803392956035,0.813706199848157,0.104206342800052,0,0,0,0,0
2,1,3,-0.0301285314817487,0,1.03688404715557,0.0536888946337225,0.0203607851712576,0,-0.0232971261166275,-0.137333512008845
2,1,4,-0.0410737677543691,0.0947514598500964,0,0.87480352602183,-0.076219673880129,0.0258224858879159,0.054028131120886,0
2,1,5,-0.0835301795828831,0,0,0,0.895816069868772,-0.0353393115203556,0,0
2,1,6,-0.0784418014014753,0.105062571592083,0.0562234598760867,0,0,0.794962404746182,0.0218468073884241,0
2,1,7,-0.0195144903720311,0,0,0.109226971186286,0.152295428591204,0,0.469392969354452,0.265415656774421
2,2,1,0.0162226853762076,0.150114547081841,0.101435809608078,0,0,0.0476214486301236,0.154983140330565,0.0888288315306926
2,2,2,0.00102157028197928,0.998143303919558,-0.0291138364026242,0,0,-0.0405724633829257,-0.0479717234944691,0
2,2,3,-0.0213258672950404,0,1.02131461348972,0.0297050640369374,0,0,0,-0.0793400308798726
2,2,4,-0.0506825025457852,0,0,0.9351848369106,-0.0133295777752532,0,0,0
2,2,5,-0.0560079012408469,0,0,0,0.855338697548816,-0.020372488033601,0.109973579433928,0
2,2,6,-0.0721432050686838,0.100566517095205,0.0542669570866019,0,0,0.804801044216506,0.0372673828020291,0
2,2,7,-0.0119344379429526,0,0,0.0363125419213052,0.0775618849485601,0,0.566346956158274,0.398590633491246
2,3,1,-0.003649202281365,0.325102552428644,0,0.0168552992002886,0,0.105636507118218,0.106327108838511,0.058731029628284
2,3,2,0.000839264969035712,0.889244671916063,-0.00890004316601982,0,0,0,0,0
2,3,3,-0.010996681219027,0,1.06363196324342,0.0235945280714339,0,0,0,-0.08220386805864
2,3,4,-0.0511895040428026,0,0,0.937239229383913,-0.0180314601611923,0,0,0
2,3,5,-0.061682562526562,0,0,0,0.861970531987714,-0.0271011154091988,0.0977218590884152,0
2,3,6,-0.0738072535549526,0.0993393342837254,0.0316875093819678,0,0,0.80922406385829,0.0431257047353045,0
2,3,7,-0.0138626282200071,0,0,0.0775357118332214,0.120517897672733,0.0114480632670788,0.573316715220937,0.302186874355988
2,4,1,-0.00460680835092664,-0.191806922695448,0.378130722416746,0.0975978423355331,0,0,0.154241313839245,0.0209575391027007
2,4,2,-0.00103632533277666,1.00545815763045,-0.0221844007479941,0,0,0,0,0
2,4,3,-0.0178154242896325,0.0751569495766202,1.03676963363136,0.0369715656103698,0,0,0,-0.147582837011199
2,4,4,-0.0446910117385109,0.102434990084282,0,0.883955583314984,-0.0649281536687383,0.0113449321728951,0.0275807183856833,0
2,4,5,-0.0522116247879429,0.048703659777116,0,0,0.851441714209037,-0.0314692745434009,0.0905850212428052,0
2,4,6,-0.06740484573465,0.11688228868139,0.0395742078304671,0,0,0.805681313654535,0.0409136796242089,0
2,4,7,-0.0165370786440234,0,0.0330925727169458,0.0873746532832835,0.130023194558219,7.36086808487794e-05,0.567630565997333,0.254735466621861
2,5,1,0.0087341500778905,-0.0457888870036683,0.437025028664465,0,0,0.01316156144122,0.390446575774401,0.185528381462184
2,5,2,-0.000878733033987565,0.993759543003646,-0.0289124899082223,0,0,0,0,0
2,5,3,-0.0307489662473557,0,0.938891468488661,0.0298455868686497,0,0,0,-0.03107428443235
2,5,4,-0.0405049069367714,0.102553076497916,0.0164417847836657,0.879585733358466,-0.0668113588430374,0.0051607549084358,0.033520976948158,0
2,5,5,-0.062456942639631,0,0,0,0.857919123037886,-0.0269582014556519,0.100224622115188,0
2,5,6,-0.0790754379879587,0.0848447100543212,0,0,0,0.821680607261661,0.0581703820012176,0
2,5,7,-0.0155265067403415,0,0,0.0942387023007691,0.130813652515951,0,0.567507190435343,0.284617312129435
2,6,1,0.0168953185174891,0.383565912825412,0.159342244135571,0.0593220448231587,0.057296313883395,0.0360131596209022,0.175862454294031,0.0671673026289805
2,6,2,-0.000710673030481029,0.985405763955083,-0.0296131677747349,0,0,0,-0.051066699370919,0
2,6,3,-0.0271714255487461,0,1.02553555824448,0.0255133258081653,0.0185686398960819,0,0,-0.110277901635984
2,6,4,-0.0777567311717738,0.144420714676307,0,0.723470283819203,-0.0256565441859665,0.0175686216807468,0.0433394661172027,0
2,6,5,-0.0625482605934282,0,0,0,0.865658103289413,-0.0309771284557225,0.0974220587776789,0
2,6,6,-0.0829542492457231,0.0993238972153348,0.040962833516166,0,0,0.781517303566863,0.0501982660972754,0
2,6,7,-0.0186093603956333,0,0.0277039083460572,0.0631944111787544,0.14224820666435,0.0195946260610522,0.582439868191885,0.251396508358264
2,7,1,0.00466634145424314,-0.00637284417695437,0.0536859387894103,0,0,0.156467000098576,0.564527925337051,0.0102826691599463
2,7,2,-0.00113992382865568,1.06172888219136,-0.00844736228746464,0,0.0438374740875366,-0.193111344988295,0,0
2,7,3,-0.0212325222943854,0,1.01734536493179,0.0470650468704889,0.0645258811672041,0,0,-0.139911451764442
2,7,4,-0.0511631591882201,0.101458631675699,0,0.870748109893729,-0.103758075767663,0.0328428812192988,0.0383897099607084,0
2,7,5,-0.075414236418372,0,0.0624346314259828,0,0.751780143041893,-0.0180646600455466,0.110570865900107,0
2,7,6,-0.0833865434904969,0.137625323715514,0.118893628831687,0,-0.153680231531718,0.812672114643406,0.0614531984672183,0
2,7,7,-0.0162908583974758,0,0,0.0910550610382459,0.192899103703683,0.0801918724419424,0.577997641577166,0.178208136749942
2,8,1,0.00960951002203426,0.131252221249621,0.135665987339718,0.00552446835890817,0,0.196033034894304,0.241026650860301,0.138165233116432
2,8,2,-0.00134600515536375,0.968662541908325,-0.0075028785573922,0,0,0,0,0
2,8,3,-0.0212509903548213,0,1.0240187188282,0.0304864998359552,0,0,0,-0.0830628120728772
2,8,4,-0.0393576969448552,0.0839950598178356,0,0.870536118976655,-0.0514371930614876,0.0652989935461086,0.00581193112824359,0
2,8,5,-0.0484378143202961,0,0,0,0.885021853592786,0.0397843613650167,0.0429059852731206,0
2,8,6,-0.0655207390990249,0.0848060920111669,0.0351779681635917,0,0,0.836667736151032,0.0430465873649707,0
2,8,7,-0.0187245788009691,0,0.0536529009663848,0.10213333106181,0.103069737990505,0,0.572576305268989,0.255599505935017
2,9,1,0.0112228329731345,0.046721287656964,0.310783899753369,0,0,0.104391949572404,0.337270274495846,0.139491279307333
2,9,2,-7.35390173210344e-05,0.875636393259178,-0.0287389249338722,0,0,0,0,0
2,9,3,-0.022808439018093,0,1.02489149727597,0.0337692209996231,0,0,0,-0.0907032294110501
2,9,4,-0.0450255036340487,0.0927665123034258,0,0.883969602144958,-0.0664845544577308,0.010560805979272,0.036872432345101,0
2,9,5,-0.0403162039281223,0,0,0,0.792481985721947,-0.0563003795930168,0.220502714639494,0
2,9,6,-0.0547180512433298,0.052069415965702,0,0,-0.00693359733361406,0.812319525773384,0.140372996982001,0
2,9,7,-0.0147410074112292,0,0,0.077615429432891,0.122204553657957,0.052601455265367,0.649195661823296,0.203895678442875
2,10,1,-0.00026929090192269,0.215902424686241,0.191688435090154,0.0208144490793339,0,0.0806355215364348,0.250321966213738,0.109837760107309
2,10,2,-0.000370945621556804,0.966791010506335,0.0266000845423568,0,0,0,0,0
2,10,3,-0.0242032098700096,0,1.03965640447803,0.0384983551135147,0,0,0,-0.101575442888396
2,10,4,-0.0475469041310477,0.0938198303799478,0,0.887016405249705,-0.0689786361092266,0.013578570554586,0.0352909847592496,0
2,10,5,-0.0658843349234885,0,0,0,0.908297540261834,0.00217855254858909,0,0
2,10,6,-0.0683148149186508,0.107756040795977,0.054704978683234,0,0,0.807093801904072,0.0354177948891761,0
2,10,7,-0.0183280926818341,0,0.0698747572381653,0.11673002304961,0.0851139195578024,0,0.598944104871743,0.246890220471493
2,11,1,0.00721437155876676,0.172055084268452,0.310172924389468,0.0452670958400525,0.0231861636675156,0.0430352520321271,0.177304570769826,0.171668911154985
2,11,2,-0.00015003690320726,1.11649501210758,-0.0535428678604318,0,0.0358048701213391,0,0,0
2,11,3,-0.0247561262828118,0,1.03231407378953,0.0420578578052832,0.0147193165013443,0,0,-0.112125996909248
2,11,4,-0.0461206304801444,0.0960076669337442,0,0.88657871678725,-0.065528788201426,0.0125962127777212,0.0317781625316431,0
2,11,5,-0.0649191447903175,0,0,0,0.91375354069824,-0.00175696229480582,0,0
2,11,6,-0.077458117896924,0.106305967255075,0.0507060619787232,0,0,0.802786411151209,0.0411352938112436,0
2,11,7,-0.0163005141880508,0.0492400283566169,0.0785113930979835,0.0861227704554421,0.0282102961634551,0,0.621958614775716,0.287276119614928
2,12,1,-0.0034683004279946,0.115448903902304,0.241259680382857,0.0534382488807572,0,0.191988746290328,0.113648433708632,0.103572661456843
2,12,2,0.000233691698162949,1.15434080813958,-0.0497802895062792,0,0.0306302365061807,0,0,0
2,12,3,-0.0263010185163428,0,1.03974951002727,0.0250570017078017,0,0,0,-0.0855679722584956
2,12,4,-0.0452940958581627,0.0969328398588458,0,0.883823396377351,-0.0676376361371389,0.017244014047037,0.032953299723417,0
2,12,5,-0.0625943320106702,0,0,0,0.912222161409794,0.00128172525082141,0,0
2,12,6,-0.0698136232554888,0.105264541892969,0.0523065079165437,0,0,0.806474135914779,0.0388977399196296,0
2,12,7,-0.0201870911362692,0.0191117300057744,0.0642394474112767,0.0912309094039011,0.116391924271054,0,0.582183815667845,0.261520635374198
2,13,1,0.00514419147424716,0.379370092515113,0.0772231070527598,0.0691666632864804,0,0.103177698328663,0.111677110979159,0.0947022391523023
2,13,2,-0.000333171545357694,1.10584706702193,0.00997937950290638,0,0,0,0,0
2,13,3,-0.0267078042678353,0,1.02088898772304,0.0430408502912933,0.0147384598012978,0,0,-0.111456461363446
2,13,4,-0.0435629175768428,0.0972100931819581,0,0.885477860215932,-0.0652370382392514,0.0137506941419051,0.0307723702878938,0
2,13,5,-0.0634108297413999,0,0,0,0.909898479136459,0.00245736080612707,0,0
2,13,6,-0.0673488923059229,0.110416370441858,0.0649437753715618,0,0,0.80295194258711,0.0309041528698919,0
2,13,7,-0.0177710165432386,0.0159995345438513,0.0588825347638198,0.101422882320222,0.0699587742985235,0,0.602726301794065,0.275622116412369
2,14,1,-0.0122765981704725,0.218219697645284,0.154816262415876,0,0,0.0862841399134359,0.32731480639821,0.0871990702986888
2,14,2,-4.43186576873462e-05,1.11130681516645,-0.00994666084067978,0,0,0,0,0
2,14,3,-0.0227647385550975,0,1.0365972104914,0.0337242806587597,0,0,0,-0.0990835316348098
2,14,4,-0.0398297992470592,0,0,0.947865988918461,-0.012761341675447,0,0,0
2,14,5,-0.0579201960031328,0,0,0,0.911591291945005,0.00279440706659848,0,0
2,14,6,-0.0702249144050558,0.108017470648805,0.0578904078114094,0,0,0.807123206742624,0.0338664488858995,0
2,14,7,-0.0160139037148551,0.0373028670840714,0.0974965988937843,0.0901959182636307,0.0892676442282337,0,0.593174406033405,0.246756862059217
2,15,1,0.00144586846537039,0.203325082819687,0.199019537217549,0.0747910648515582,0,0.0539317396761293,0.0900338034898216,0
2,15,2,-0.000945497583580172,1.02180661859041,0.010581534680711,0,0,0,0,0
2,15,3,-0.0278948456909129,0,1.03530061850147,0.0278718377480231,0,0,0,-0.093029973488419
2,15,4,-0.0482581893776679,0,0,0.939765994517275,-0.0161152024588889,0,0,0
2,15,5,-0.0653176355350429,0,0,0,0.904752252877474,0.00369419243400389,0,0
2,15,6,-0.0660869399330932,0.117727228336429,0.0512928198056439,0,0,0.801534264145647,0.036513159990919,0
2,15,7,-0.0178159052771949,0.0173109001752404,0.0755748664894113,0.0843594778882012,0.0589909682109564,0,0.632927180088087,0.268379169044667
2,16,1,0.00810162301049037,0.21805380269505,0.248240213026956,0.0581843419700338,0,0.0107081449098917,0.190299183771953,0.0856778728039791
2,16,2,-0.00123566578112245,1.04915983538074,-0.0406577312977285,0,0,0,0,0
2,16,3,-0.029977118393216,0,1.00089632215444,0.0364288843646101,0,0,0,-0.0925842109409939
2,16,4,-0.0355365970409609,0,0,0.947783838780835,-0.00825801190331749,0,0,0
2,16,5,-0.055693111873102,0,0,0,0.913694330244895,0.00671370574387061,0,0
2,16,6,-0.0564123395704538,0.0887666964944291,0.111451661244952,0,0,0.818636160438392,0.0117523816094801,0
2,16,7,-0.0207481511953009,0.0450786666510931,0,0.091025383506642,0.0927695778570889,0,0.586943101638177,0.285179918679103
2,17,1,0.00589695666796457,0.40437837658229,0.203410313574807,0.128399962829823,0,0.0817707956896686,0.00844583779831645,0.0741961604432904
2,17,2,0.000655694092235214,1.00611118043107,0.100236348473679,0,0,0,0,0
2,17,3,-0.0223707527815486,0,1.03362288627191,0.0470539775004693,0.00272527634692246,0,0,-0.108511781221194
2,17,4,-0.0114841920974743,0,0,1.05349981614543,-0.041928877008778,0,0,0
2,17,5,-0.0509345179277403,0,0,0,0.908903822718903,0.00497216331940055,0,0
2,17,6,-0.0611218434429127,0.0804850252084353,0.0366505822682538,0.0436632616686848,0,0.796176425940624,0.0474237941747512,0
2,17,7,-0.0168917153688276,0,0.0552037407115902,0.0937403507876205,0.113148514047682,0,0.592650096562331,0.262405399905231
2,18,1,-0.00658798483335581,0.0473734624896157,0.366182503446262,0.0503866182468318,-0.360234366629624,0.0247840511078925,0.486755726033024,0.232247367400043
2,18,2,-0.00021724676339571,1.11842083362163,-0.0145383972580258,0,0,0,0,0
2,18,3,-0.0232370134232101,0,1.04365206003125,0.0388578258824063,0,0,0,-0.101891926547765
2,18,4,-0.0432444458626324,0.104672193286852,0,0.874388940833394,-0.0833402719471205,0.0308026724239712,0.0516651983184603,0
2,18,5,-0.0322397583774292,0,0,0,0.941218660465603,-0.0175911571382538,0,0
2,18,6,-0.0606805461521059,0.105843713903184,0.0567561294253801,0,0,0.804728175682263,0.0358363574813426,0
2,18,7,-0.0133385310023459,0.0346165386679078,0.0739814150076486,0.0752327453292866,0.0835376903599783,0,0.618321398049948,0.281681556063304
2,19,1,0.00722882348838171,0.505339996093991,0.416134785611574,0.100504380683916,0,0,0,0
2,19,2,5.50180717704025e-05,1.09232310854373,-0.00419416237367906,0,0,0,0,0
2,19,3,-0.0250645925121017,0,1.04397024179577,0.0359400504831539,0,0,0,-0.0990224572927653
2,19,4,-0.0420754098419656,0.106602560702336,0,0.870440132328931,-0.096374198265116,0.0380697546418243,0.0606557762903417,0
2,19,5,-0.0521406139242973,0,0,0,0.844597851589987,0.0256051238746557,0,0
2,19,6,-0.0643858609288561,0.100638277142645,0.0515974365950647,0,0,0.812355037888506,0.034167419544111,0
2,19,7,-0.0128583160877639,0.0722251533774093,0.114236671392062,0.0442955444867073,0,0,0.666562445257903,0.295962568153086
2,20,1,-4.49698038891971e-05,0.363773503249471,0.478961867428817,0.138076280062226,-0.0641674921028711,0,0,0.0369795170913535
2,20,2,0.000417147274291364,1.09985909954216,-0.00201028522056005,0,0,0,0,0
2,20,3,-0.0199317322397745,0,1.05356567129394,0.0372974387556724,0.00390775065080446,0,0,-0.102761409491226
2,20,4,-0.0437162264996263,0.107457962934004,0,0.872065036770856,-0.0950865082426691,0.0332991385577077,0.0625670930534537,0
2,20,5,-0.0513566324331725,0,0,0,0.843019523027388,0.0148778326715142,0,0
2,20,6,-0.0681533236180395,0.108241896149087,0.0569374683360539,0,0,0.803980728446145,0.0353799368438113,0
2,20,7,-0.00889312148988283,0.0926890190107655,0.111831000988122,0.00613993646303606,0,0,0.695620632456148,0.291416746612479
2,21,1,-0.00863593482969693,0.522545346488245,0.276889279747028,0.146213621298188,0,0,0,0.0111373375871559
2,21,2,-4.8383744594635e-05,1.04684963199525,0.0468183619550093,0,0,0,0,0
2,21,3,-0.0243039431969833,0,1.05205340644508,0.0409167126136576,0.00744958019738051,0,0,-0.10157817301896
2,21,4,-0.0447857683442353,0.107162029507343,0,0.871553813495876,-0.0945076602490227,0.0349391545028457,0.062044335972199,0
2,21,5,-0.0573553512761723,0,0,0,0.843649925534797,0.0219321023619514,0,0
2,21,6,-0.0694773242471016,0.107939631962673,0.0584575526475378,0,0,0.806420086493483,0.0329333296839077,0
2,21,7,-0.0123850715072542,0.0864927501093574,0.132485227604353,0.0100681033974514,0,0,0.659314020537611,0.300076921300241
2,22,1,-0.0035952916078924,0.417755031997177,0.461867119152853,0.166332566306725,-0.0901874194383721,-0.0434644650641282,-0.0524613625838047,0.0989535601974201
2,22,2,-0.000429649969770782,1.03301764127409,0.0461229040280427,0,0,0,0,0
2,22,3,-0.017240731745684,0,1.0590690902744,0.0438025368195436,0.00687585033893863,0,0,-0.114239881947308
2,22,4,-0.0398142965344644,0.105231586533394,0,0.879105419075928,-0.089520537186648,0.029173220069853,0.0505907677567633,0
2,22,5,-0.0516724544274411,0,0,0,0.843191564207524,0.0208967227276578,0,0
2,22,6,-0.0714692556466844,0.108356123164909,0.058781768335657,0,0,0.806823224152355,0.0342489430920616,0
2,22,7,-0.0113111053775475,0.0942787717516054,0.127249042098636,0.025034661689918,0,0,0.6546807388682,0.289942795377685
2,23,1,-0.0134684437450702,0.417405931192108,0.369735037304327,0.154971549423845,-0.134283136575939,-0.00152258804393827,-0.00632960571119173,0.121932827595999
2,23,2,0.000696595839754038,1.01717061131702,0.0789345399858024,0,0,0,0,0
2,23,3,-0.0201648937135262,0,1.05556485642077,0.0361410600203002,0.00677595538125169,0,0,-0.0998876250643503
2,23,4,-0.0420503254059944,0.107173276615039,0,0.871439761110083,-0.0929626167262894,0.0316042036401895,0.0605902086722024,0
2,23,5,-0.0538596813072332,0,0,0,0.844215389147245,0.0181143258760531,0,0
2,23,6,-0.0703941893655864,0.108390857069659,0.0583764172451691,0,0,0.806951084791546,0.033521190647881,0
2,23,7,-0.0122060888557223,0.0966695127125618,0.131257527466275,0,0,0,0.672890902653573,0.294578664847049
2,24,1,-0.00845082541881451,0.532282247530881,0.337321314689522,0.0984794063039319,0,0,0,0.00483319100291156
2,24,2,-0.000354843043689781,1.0156045079424,0.0660687144243891,0,0,0,0,0
2,24,3,-0.0207613333540095,0,1.05783460032011,0.0352988535343618,0.00500982286156735,0,0,-0.0988670178966612
2,24,4,-0.0464422142799392,0.106312373041738,0,0.871737444497349,-0.0935934973976458,0.0350951924834401,0.0633275262700477,0
2,24,5,-0.0574480708289109,0,0,0,0.843108016513906,0.0227892547512067,0,0
2,24,6,-0.0732552641447074,0.107434376764297,0.057999865230913,0,0,0.807526674805367,0.036532359936885,0
2,24,7,-0.0110811441451899,0.101557355564526,0.141003009124301,0,0,0,0.675762805457831,0.283505170378242
2,25,1,-0.00680275335452735,0.4888577042214,0.37184874126911,0.101923369630237,0,0,0,0
2,25,2,0.00077034923114333,1.06767123367449,0.0238801500796694,0,0,0,0,0
2,25,3,-0.0220817112573488,0,1.05695011353668,0.0347875497203233,0,0,0,-0.0914063673456037
2,25,4,-0.0468021729544742,0.10458780271424,0,0.874481424315735,-0.0881574452657519,0.033248729916399,0.0552755095113704,0
2,25,5,-0.0663468675315171,0,0,0,0.844566554426981,0.0293217826844208,0,0
2,25,6,-0.0730098435824081,0.107413169283596,0.0578868196362709,0,0,0.80962647574342,0.0342105360052016,0
2,25,7,-0.011952808989661,0.0910760030907285,0.132351966227422,0,0,0,0.671121116463832,0.309486862943567
2,26,1,-6.95845486404362e-05,0.534613202507861,0.31470683299563,0.111671431114303,0,0,0,0
2,26,2,0.000509701725464315,1.01656269547803,0.0683049751674196,0,0,0,0,0
2,26,3,-0.0214476339356641,0,1.05728061492668,0.0340015612495339,0.000209620469152039,0,0,-0.0940421027016254
2,26,4,-0.0463649796075019,0.106929365719988,0,0.87138099642455,-0.0949602178353345,0.0346143192633011,0.0639920241911033,0
2,26,5,-0.0584495855620462,0,0,0,0.843463590448898,0.0234941936088387,0,0
2,26,6,-0.0691880148877348,0.107573610987471,0.057076300970275,0,0,0.80718378871675,0.0336106348496444,0
2,26,7,-0.0114487093787662,0.0932124783736626,0.130349578439123,0,0,0,0.682951616827637,0.297633498122722
2,27,1,-0.00314371028020366,0.557574898228976,0.333257218928646,0.0997297459881617,0,0,0,0
2,27,2,0.000563054854321635,1.03920137575544,0.0526365510799181,0,0,0,0,0
2,27,3,-0.021936006578532,0,1.06089033896574,0.0335377476307027,0,0,0,-0.0959416062721847
2,27,4,-0.0485712715820409,0.109800050579833,0,0.870155689656333,-0.0949919138569692,0.0363448318689568,0.062236241939487,0
2,27,5,-0.0621028236797902,0,0,0,0.843946882425525,0.0245817614827162,0,0
2,27,6,-0.0699420511021835,0.10811662163839,0.0582864873781451,0,0,0.806881787295526,0.0336059155814598,0
2,27,7,-0.00919614242413025,0.0348378005574426,0.135182266498203,0,0,0,0.711689175520062,0.305370164687924
2,28,1,-0.00556268208396776,0.540997708484614,0.329232867193315,0.0986138744882574,0,0,0,0
2,28,2,-0.000287603855100127,1.02928751839547,0.0551092297404367,0,0,0,0,0
2,28,3,-0.0196146526609584,0,1.06221458046047,0.0340096188201159,0,0,0,-0.0977985684177844
2,28,4,-0.0470559732495161,0.108130917999349,0,0.871170256327142,-0.0956723478342582,0.0346095218123476,0.0639214766059119,0
2,28,5,-0.0634190210078353,0,0,0,0.844040408031625,0.0241661279087378,0,0
2,28,6,-0.069301239334804,0.108028112369994,0.0575294497464094,0,0,0.807399986602268,0.0333638074244424,0
2,28,7,-0.0103011764060424,0.093758216008909,0.112432872768752,0,0,0,0.664337093274224,0.31947129411054
2,29,1,-0.00100835369092228,0.55684300968795,0.306403160684656,0.10744958105833,0,0,0,0.0266219851032067
2,29,2,0.000439644220248267,1.07335077001162,0.000891926733976391,0,0,0.0232875566615042,0,0
2,29,3,-0.0247670979597482,0,1.05847877065694,0.0398042573245025,0,0,0,-0.092862961489533
2,29,4,-0.0472643301048755,0.107693220966851,0,0.875451280791033,-0.0920632368859182,0.0309781301290265,0.0590961769461037,0
2,29,5,-0.0622150719550393,0,0,0,0.840605292154338,0.0247252540602247,0,0
2,29,6,-0.0715865642610754,0.108719572382217,0.058387416125753,0,0,0.806380459538739,0.0340415889579054,0
2,29,7,-0.0105154263174699,0.0823224156882282,0.133636519236858,0,0,0,0.689240989048851,0.288447010745731
2,30,1,-0.00168725516294135,0.572644986871709,0.341281900090808,0.0771539003826569,0,0,0,0
2,30,2,-9.33371743892797e-05,1.06976247100934,0.00747754640176408,0,0,0,0,0
2,30,3,-0.0208795490360182,0,1.05975653047559,0.0329194667452183,0,0,0,-0.0937025519392803
2,30,4,-0.0500575696473833,0.109948899386499,0,0.873035182854485,-0.0887359948070418,0.0336966850078271,0.0565877395061008,0
2,30,5,-0.0629232331573214,0,0,0,0.838979757073423,0.025683390564803,0,0
2,30,6,-0.0668540905032419,0.103534061106436,0.0522733593456538,0,0,0.808276608442196,0.0380800827327616,0
2,30,7,-0.00974931592865577,0,0.0960675146177968,0,0,0,0.750615806520789,0.323238169510297
2,31,1,-0.0033660722661481,0.551573307139615,0.361758455154147,0.0845876998165225,0,0,0,0
2,31,2,-0.000257271652191443,1.06311611512999,0.0143478403983976,0,0,0,0,0
2,31,3,-0.0218937977443228,0,1.06341397506673,0.0378597854329977,0,0,0,-0.0986854396801898
2,31,4,-0.0472463605742732,0.108280272374963,0,0.872339453397783,-0.0956214427461912,0.0352150377296264,0.0627371822586779,0
2,31,5,-0.0674157424706849,0,0,0,0.84317835420977,0.0274734260276859,0,0
2,31,6,-0.0693142364259399,0.106850887732879,0.056268147465732,0,0,0.806977526108639,0.0349529618304392,0
2,31,7,-0.0103130271183068,0.0812385968640803,0.119469194540362,0,0,0,0.680270648797447,0.311025992231848
2,32,1,0.00155400111179144,0.512407570067085,0.346432984521967,0.12261787618337,-0.0567351530414099,0.0218332650136704,0,0.03518934677234
2,32,2,-0.00074888216128309,1.04019077361983,0.0376496892951299,0,0,0,0,0
2,32,3,-0.0225140146596416,0,1.0640880670294,0.0366282339833016,0,0,0,-0.0973158438898172
2,32,4,-0.0492403300808657,0.10822492617751,0,0.875478682470195,-0.0928352354106419,0.0297414624653419,0.0634632730620415,0
2,32,5,-0.0644521633414597,0,0,0,0.840248485007506,0.0239444230037496,0,0
2,32,6,-0.0748671179843289,0.109694544906657,0.0607932266793013,0,0,0.802859994247013,0.0361588862132452,0
2,32,7,-0.0108715109677645,0.0980307136260668,0.142607463707222,0,0,0,0.675328141495101,0.29529045432542
2,33,1,-0.00329569386637701,0.544434882113747,0.323445244390504,0.0839873682524458,0,0,0,0.011419842079896
2,33,2,0.000456883165754783,1.08378471480828,0.00788736881086887,0,0,0,0,0
2,33,3,-0.0225685612218473,0,1.05954453540895,0.0366388673959777,0.00027493394980172,0,0,-0.0942381920019345
2,33,4,-0.0472443112896927,0.109834977549078,0,0.874350113373745,-0.0926676448542179,0.0339094333113944,0.0582250924273934,0
2,33,5,-0.0666322770438442,0,0,0,0.842486330811387,0.0264884505975673,0,0
2,33,6,-0.0749325562979579,0.113409992264798,0.0619248368093485,0,0,0.806843433750605,0.0286294028719499,0
2,33,7,-0.0160362817060696,0.129811405237228,0.110241817962328,0.020453522674409,0,0,0.602915146534604,0.336716770125657
2,34,1,-0.00295377548944808,0.593826888555643,0.319309778316621,0.076914665740709,0,0,0,0
2,34,2,-0.000284284122886197,1.06149967785309,0.0156713532009984,0,0,0,0,0
2,34,3,-0.0203576905953638,0,1.0587869625833,0.0345603321020977,0,0,0,-0.0948578526458184
2,34,4,-0.0462095507483598,0.107612406018571,0,0.873984668591792,-0.0905822676344156,0.0318345455539306,0.0574457748146084,0
2,34,5,-0.0608356597564271,0,0,0,0.840934905673941,0.0247219769288328,0,0
2,34,6,-0.0709551813862083,0.10892977742438,0.0589608631421484,0,0,0.806648325697959,0.0332473686836615,0
2,34,7,-0.0138640356168098,0.10309215147314,0.165056757992496,0.00509683216136869,0,0,0.681649206355367,0.261353873581576
2,35,1,0.00232190264808685,0.493359220403518,0.355824853228166,0.0963716340120797,0,0,0,0.0438019895225872
2,35,2,-0.000218098925195032,1.05965727830249,0.0186928010996239,0,0,0,0,0
2,35,3,-0.0203091417440764,0,1.05662215105446,0.0338721786773213,0,0,0,-0.0953106797702784
2,35,4,-0.0410899600090386,0.105632914310285,0,0.867800803027341,-0.0962089083593423,0.0357178140770612,0.0644759230309674,0
2,35,5,-0.0564690098872137,0,0,0,0.839064158812028,0.0237873654106915,0,0
2,35,6,-0.0671157104837201,0.105445053336839,0.0542955405050999,0,0,0.807443781094176,0.0359118924423934,0
2,35,7,-0.0128589426115104,0,0.0801729698979342,0,0,0,0.737448397034596,0.343236478749727
2,36,1,-0.00217416652276428,0.543293738884948,0.33736113535347,0.0992906552883419,0,0,0,0
2,36,2,-0.000529839867143583,1.03216232095338,0.0425895815703218,0,0,0,0,0
2,36,3,-0.0202451491679548,0,1.05535204710605,0.0335613356795317,0,0,0,-0.0944618307120294
